Date,Hour,SST,Press
2003-06-24,2,19.8,992.25
2003-06-24,3,19.74,991.42
2003-06-24,4,19.7,991.14
2003-06-24,5,19.7,991.68
2003-06-24,6,19.7,991.98
2003-06-24,7,19.73,991.58
2003-06-24,8,19.8,991.52
2003-06-24,9,19.75,991.78
2003-06-24,10,19.7,991.88
2003-06-24,11,19.68,992.0
2003-06-24,12,19.65,992.44
2003-06-24,13,19.61,992.0
2003-06-24,14,19.76,992.0
2003-06-24,15,19.84,991.93
2003-06-24,16,19.9,992.02
2003-06-24,17,19.83,992.35
2003-06-24,18,19.86,992.8
2003-06-24,19,20,993.09
2003-06-24,20,20,993.67
2003-06-24,21,20,994.0
2003-06-24,22,20,994.0
2003-06-24,23,20,994.0
2003-06-25,0,20,993.92
2003-06-25,1,19.96,993.37
2003-06-25,2,19.9,993.0
2003-06-25,3,19.9,993.02
2003-06-25,4,19.81,993.0
2003-06-25,5,19.86,993.9
2003-06-25,6,19.82,994.0
2003-06-25,7,19.8,994.28
2003-06-25,8,19.8,995.0
2003-06-25,9,19.8,995.0
2003-06-25,10,19.72,995.58
2003-06-25,11,19.7,996.0
2003-06-25,12,19.7,996.0
2003-06-25,13,19.7,996.0
2003-06-25,14,19.7,996.3266666666667
2003-06-25,15,19.7,996.6533333333333
2003-06-25,16,19.7,996.98
2003-06-25,17,19.7,997.0
2003-06-25,18,19.78,997.64
2003-06-25,19,19.8,998.0
2003-06-25,20,19.8,998.82
2003-06-25,21,19.8,999.0
2003-06-25,22,19.8,999.0
2003-06-25,23,19.75,999.0
2003-06-26,0,19.7,999.76
2003-06-26,1,19.7,999.98
2003-06-26,2,19.7,999.57
2003-06-26,3,19.69,999.2
2003-06-26,4,19.6,999.53
2003-06-26,5,19.6,1000.25
2003-06-26,6,19.6,1001.0
2003-06-26,7,19.6,1001.55
2003-06-26,8,19.6,1002.38
2003-06-26,9,19.6,1003.0
2003-06-26,10,19.6,1003.0
2003-06-26,11,19.6,1003.1
2003-06-26,12,19.51,1003.78
2003-06-26,13,19.6,1003.59
2003-06-26,14,19.6,1003.24
2003-06-26,15,19.58,1003.19
2003-06-26,16,19.55,1003.07
2003-06-26,17,19.62,1003.83
2003-06-26,18,19.7,1004.18
2003-06-26,19,19.71,1004.98
2003-06-26,20,19.72,1005.08
2003-06-26,21,19.8,1006.0
2003-06-26,22,19.84,1006.02
2003-06-26,23,19.9,1006.0
2003-06-27,0,19.94,1006.0
2003-06-27,1,19.99,1006.0
2003-06-27,2,19.98,1005.89
2003-06-27,3,19.91,1005.03
2003-06-27,4,19.9,1005.0
2003-06-27,5,19.9,1005.33
2003-06-27,6,19.9,1005.9
2003-06-27,7,19.9,1005.58
2003-06-27,8,19.9,1006.0
2003-06-27,9,19.9,1005.72
2003-06-27,10,19.95,1004.88
2003-06-27,11,20,1004.35
2003-06-27,12,19.99,1004.0
2003-06-27,13,20,1003.13
2003-06-27,14,19.93,1001.83
2003-06-27,15,19.9,1001.35
2003-06-27,16,19.9,1000.97
2003-06-27,17,19.96,999.95
2003-06-27,18,20,999.2
2003-06-27,19,20,998.29
2003-06-27,20,20.03,998.0
2003-06-27,21,20.1,997.6
2003-06-27,22,20.05,996.17
2003-06-27,23,19.95,993.77
2003-06-28,0,19.86,992.97
2003-06-28,1,19.8,992.34
2003-06-28,2,19.73,992.19
2003-06-28,3,19.7,992.61
2003-06-28,4,19.7,992.98
2003-06-28,5,19.68,994.5
2003-06-28,6,19.6,996.29
2003-06-28,7,19.65,997.3
2003-06-28,8,19.76,998.32
2003-06-28,9,19.73,999.0
2003-06-28,10,19.77,999.38
2003-06-28,11,19.77,1000.47
2003-06-28,12,19.8,1001.0
2003-06-28,13,19.8,1001.0
2003-06-28,14,19.8,1001.23
2003-06-28,15,19.79,1001.67
2003-06-28,16,19.7,1001.44
2003-06-28,17,19.7,1002.0
2003-06-28,18,19.7,1002.0
2003-06-28,19,19.7,1003.0
2003-06-28,20,19.7,1003.0
2003-06-28,21,19.7,1003.8
2003-06-28,22,19.7,1004.0
2003-06-28,23,19.75,1003.98
2003-06-29,0,19.82,1003.93
2003-06-29,1,19.9,1003.03
2003-06-29,2,19.94,1003.0
2003-06-29,3,20,1003.0
2003-06-29,4,20.01,1003.95
2003-06-29,5,20.07,1004.0
2003-06-29,6,20,1004.0
2003-06-29,7,20,1003.78
2003-06-29,8,20.05,1003.17
2003-06-29,9,20.1,1003.0
2003-06-29,10,20.1,1003.0
2003-06-29,11,20.1,1002.59
2003-06-29,12,20.1,1002.33
2003-06-29,13,20.06,1002.0
2003-06-29,14,20.1,1002.0
2003-06-29,15,20.1,1001.98
2003-06-29,16,20.1,1002.0
2003-06-29,17,20.1,1002.0
2003-06-29,18,20.1,1002.0
2003-06-29,19,20.2,1002.28
2003-06-29,20,20.2,1002.56
2003-06-29,21,20.2,1003.0
2003-06-29,22,20.2,1003.0
2003-06-29,23,20.12,1003.52
2003-06-30,0,20.1,1003.83
2003-06-30,1,20.1,1003.63
2003-06-30,2,20.09,1003.4
2003-06-30,3,20,1003.0
2003-06-30,4,20,1003.0
2003-06-30,5,20,1003.7
2003-06-30,6,19.95,1004.0
2003-06-30,7,19.9,1004.0
2003-06-30,8,19.9,1004.1
2003-06-30,9,19.87,1004.0
2003-06-30,10,19.8,1004.45
2003-06-30,11,19.8,1004.65
2003-06-30,12,19.86,1004.79
2003-06-30,13,19.9,1004.23
2003-06-30,14,19.9,1004.0
2003-06-30,15,19.9,1004.03
2003-06-30,16,19.9,1004.0
2003-06-30,17,20,1004.0
2003-06-30,18,19.98,1004.14
2003-06-30,19,19.99,1005.0
2003-06-30,20,20.1,1005.0
2003-06-30,21,20.1,1005.98
2003-06-30,22,20.1,1006.0
2003-06-30,23,20.04,1006.0
2003-07-01,0,20,1005.07
2003-07-01,1,20.03,1005.0
2003-07-01,2,20.13,1005.0
2003-07-01,3,20.2,1005.1
2003-07-01,4,20.26,1004.92
2003-07-01,5,20.3,1004.8
2003-07-01,6,20.3,1004.63
2003-07-01,7,20.3,1005.0
2003-07-01,8,20.24,1006.0
2003-07-01,9,20.2,1006.0
2003-07-01,10,20.2,1006.0
2003-07-01,11,20.27,1006.36
2003-07-01,12,20.33,1006.07
2003-07-01,13,20.3,1006.39
2003-07-01,14,20.3,1006.75
2003-07-01,15,20.29,1006.32
2003-07-01,16,20.2,1006.13
2003-07-01,17,20.24,1006.0
2003-07-01,18,20.3,1006.02
2003-07-01,19,20.44,1006.88
2003-07-01,20,20.35,1007.57
2003-07-01,21,20.33,1008.53
2003-07-01,22,20.72,1009.0
2003-07-01,23,20.89,1009.0
2003-07-02,0,20.9,1009.0
2003-07-02,1,20.81,1010.0
2003-07-02,2,20.7,1010.0
2003-07-02,3,20.76,1010.0
2003-07-02,4,20.88,1010.0
2003-07-02,5,20.76,1010.79
2003-07-02,6,20.7,1010.0
2003-07-02,7,20.6,1010.83
2003-07-02,8,20.69,1011.27
2003-07-02,9,20.63,1011.7
2003-07-02,10,20.56,1011.18
2003-07-02,11,20.56,1011.85
2003-07-02,12,20.6,1011.72
2003-07-02,13,20.62,1011.13
2003-07-02,14,20.6,1011.0
2003-07-02,15,20.65,1011.0
2003-07-02,16,20.71,1011.0
2003-07-02,17,20.79,1010.875
2003-07-02,18,20.8,1010.75
2003-07-02,19,20.72,1010.625
2003-07-02,20,20.7,1010.5
2003-07-02,21,20.81,1010.375
2003-07-02,22,20.99,1010.25
2003-07-02,23,21,1010.125
2003-07-03,0,20.94,1010.0
2003-07-03,1,20.9,1010.0
2003-07-03,2,20.81,1008.53
2003-07-03,3,20.8,1008.0
2003-07-03,4,20.8,1007.37
2003-07-03,5,20.8,1007.0
2003-07-03,6,20.7,1006.95
2003-07-03,7,20.61,1005.63
2003-07-03,8,20.53,1005.2
2003-07-03,9,20.44,1003.97
2003-07-03,10,20.34,1002.25
2003-07-03,11,20.25,1001.02
2003-07-03,12,20.14,1000.03
2003-07-03,13,20.07,998.45
2003-07-03,14,20,996.75
2003-07-03,15,20,995.27
2003-07-03,16,19.91,994.88
2003-07-03,17,19.9,994.98
2003-07-03,18,19.9,995.47
2003-07-03,19,19.84,996.62
2003-07-03,20,19.8,997.83
2003-07-03,21,19.76,999.02
2003-07-03,22,19.7,1000.5
2003-07-03,23,19.7,1001.13
2003-07-04,0,19.7,1001.73
2003-07-04,1,19.7,1002.0
2003-07-04,2,19.7,1002.82
2003-07-04,3,19.77,1003.0
2003-07-04,4,19.8,1003.42
2003-07-04,5,19.8,1004.03
2003-07-04,6,19.8,1004.98
2003-07-04,7,19.8,1005.05
2003-07-04,8,19.8,1005.75
2003-07-04,9,19.8,1006.0
2003-07-04,10,19.8,1006.0
2003-07-04,11,19.8,1006.0
2003-07-04,12,19.8,1006.0333333333333
2003-07-04,13,19.8,1006.0666666666667
2003-07-04,14,19.8,1006.1
2003-07-04,15,19.8,1006.0
2003-07-04,16,19.8,1005.7
2003-07-04,17,19.8,1004.98
2003-07-04,18,19.8,1004.81
2003-07-04,19,19.8,1005.0
2003-07-04,20,19.79,1005.55
2003-07-04,21,19.7,1006.0
2003-07-04,22,19.7,1005.55
2003-07-04,23,19.7,1005.0
2003-07-05,0,19.7,1005.0
2003-07-05,1,19.7,1004.83
2003-07-05,2,19.7,1004.32
2003-07-05,3,19.7,1004.0
2003-07-05,4,19.7,1004.14
2003-07-05,5,19.7,1004.95
2003-07-05,6,19.61,1004.97
2003-07-05,7,19.6,1004.52
2003-07-05,8,19.6,1004.57
2003-07-05,9,19.6,1004.23
2003-07-05,10,19.63,1004.13
2003-07-05,11,19.7,1004.33
2003-07-05,12,19.7,1004.58
2003-07-05,13,19.7,1004.0
2003-07-05,14,19.7,1003.6
2003-07-05,15,19.7,1003.0
2003-07-05,16,19.7,1003.0
2003-07-05,17,19.7,1003.0
2003-07-05,18,19.7,1004.0
2003-07-05,19,19.7,1004.0
2003-07-05,20,19.7,1004.1
2003-07-05,21,19.68,1005.33
2003-07-05,22,19.67,1006.0
2003-07-05,23,19.7,1006.0
2003-07-06,0,19.7,1006.0
2003-07-06,1,19.7,1005.9433333333334
2003-07-06,2,19.63,1005.8866666666667
2003-07-06,3,19.6,1005.83
2003-07-06,4,19.6,1006.0
2003-07-06,5,19.6,1006.0
2003-07-06,6,19.6,1006.0
2003-07-06,7,19.6,1007.0
2003-07-06,8,19.6,1007.0
2003-07-06,9,19.6,1007.0
2003-07-06,10,19.6,1007.0
2003-07-06,11,19.6,1007.25
2003-07-06,12,19.6,1007.5
2003-07-06,13,19.6,1007.41
2003-07-06,14,19.6,1007.07
2003-07-06,15,19.6,1007.0
2003-07-06,16,19.6,1007.0
2003-07-06,17,19.6,1007.0
2003-07-06,18,19.6,1006.0
2003-07-06,19,19.6,1006.0
2003-07-06,20,19.6,1006.0
2003-07-06,21,19.6,1006.0
2003-07-06,22,19.6,1005.75
2003-07-06,23,19.59,1005.5
2003-07-07,0,19.6,1005.25
2003-07-07,1,19.58,1005.0
2003-07-07,2,19.57,1005.0
2003-07-07,3,19.5,1005.4
2003-07-07,4,19.5,1005.92
2003-07-07,5,19.5,1006.2
2003-07-07,6,19.5,1007.0
2003-07-07,7,19.5,1007.0
2003-07-07,8,19.5,1007.87
2003-07-07,9,19.5,1008.0
2003-07-07,10,19.5,1008.02
2003-07-07,11,19.5,1008.02
2003-07-07,12,19.5,1008.12
2003-07-07,13,19.5,1008.03
2003-07-07,14,19.56,1008.73
2003-07-07,15,19.6,1009.0
2003-07-07,16,19.6,1009.0
2003-07-07,17,19.6,1009.22
2003-07-07,18,19.6,1009.34
2003-07-07,19,19.69,1010.0
2003-07-07,20,19.7,1009.83
2003-07-07,21,19.7,1010.0
2003-07-07,22,19.7,1010.0
2003-07-07,23,19.7,1010.0
2003-07-08,0,19.7,1009.75
2003-07-08,1,19.6,1009.5
2003-07-08,2,19.6,1010.0
2003-07-08,3,19.6,1009.38
2003-07-08,4,19.6,1009.15
2003-07-08,5,19.6,1010.0
2003-07-08,6,19.6,1010.26
2003-07-08,7,19.6,1011.0
2003-07-08,8,19.6,1010.88
2003-07-08,9,19.63,1010.53
2003-07-08,10,19.69,1010.41
2003-07-08,11,19.7,1010.58
2003-07-08,12,19.63,1010.82
2003-07-08,13,19.61,1010.3
2003-07-08,14,19.7,1010.0
2003-07-08,15,19.7,1010.0
2003-07-08,16,19.7,1010.0
2003-07-08,17,19.7,1010.25
2003-07-08,18,19.7,1010.5
2003-07-08,19,19.7,1010.75
2003-07-08,20,19.72,1011.0
2003-07-08,21,19.8,1010.86
2003-07-08,22,19.8,1010.63
2003-07-08,23,19.84,1010.0
2003-07-09,0,19.84,1009.37
2003-07-09,1,19.8,1008.78
2003-07-09,2,19.8,1008.0
2003-07-09,3,19.85,1007.83
2003-07-09,4,19.9,1007.0
2003-07-09,5,19.83,1007.0
2003-07-09,6,19.82,1006.24
2003-07-09,7,19.89,1006.0
2003-07-09,8,19.8,1006.0
2003-07-09,9,19.8,1005.32
2003-07-09,10,19.8,1005.0
2003-07-09,11,19.74,1004.98
2003-07-09,12,19.8,1004.45
2003-07-09,13,19.87,1004.28
2003-07-09,14,19.92,1004.0
2003-07-09,15,19.91,1004.0
2003-07-09,16,20,1003.97
2003-07-09,17,19.94,1003.97
2003-07-09,18,19.97,1003.95
2003-07-09,19,20.02,1004.0
2003-07-09,20,20.06,1003.28
2003-07-09,21,20,1003.98
2003-07-09,22,20.06,1003.37
2003-07-09,23,20,1003.36
2003-07-10,0,20,1002.67
2003-07-10,1,20,1001.78
2003-07-10,2,20,1000.95
2003-07-10,3,20,1000.03
2003-07-10,4,19.97,1000.18
2003-07-10,5,19.9,999.32
2003-07-10,6,19.9,999.29
2003-07-10,7,19.9,1000.12
2003-07-10,8,19.9,1000.12
2003-07-10,9,19.9,1000.2
2003-07-10,10,19.91,1000.68
2003-07-10,11,19.9,1001.5
2003-07-10,12,19.9,1002.02
2003-07-10,13,19.9,1002.31
2003-07-10,14,19.94,1002.25
2003-07-10,15,20,1002.02
2003-07-10,16,20,1003.0
2003-07-10,17,20,1003.0
2003-07-10,18,20,1003.0
2003-07-10,19,20,1003.88
2003-07-10,20,20,1003.68
2003-07-10,21,20.02,1004.0
2003-07-10,22,20.02,1004.0
2003-07-10,23,20.1,1004.0
2003-07-11,0,20.1,1003.6666666666666
2003-07-11,1,20.1,1003.3333333333334
2003-07-11,2,20.1,1003.0
2003-07-11,3,20.1,1003.23
2003-07-11,4,20.09,1003.47
2003-07-11,5,20,1003.27
2003-07-11,6,20,1003.95
2003-07-11,7,20.03,1004.77
2003-07-11,8,20.1,1005.0
2003-07-11,9,20.1,1005.0
2003-07-11,10,20.1,1005.56
2003-07-11,11,20.1,1005.88
2003-07-11,12,20.1,1005.15
2003-07-11,13,20.1,1005.0
2003-07-11,14,20.1,1004.82
2003-07-11,15,20.1,1004.76
2003-07-11,16,20.1,1004.85
2003-07-11,17,20.1,1005.0
2003-07-11,18,20.1,1005.27
2003-07-11,19,20.24,1006.0
2003-07-11,20,20.24,1006.12
2003-07-11,21,20.24,1007.0
2003-07-11,22,20.33,1007.0
2003-07-11,23,20.47,1007.42
2003-07-12,0,20.5,1007.32
2003-07-12,1,20.5,1007.0
2003-07-12,2,20.5,1007.17
2003-07-12,3,20.5,1007.13
2003-07-12,4,20.47,1008.0
2003-07-12,5,20.4,1008.0
2003-07-12,6,20.4,1008.78
2003-07-12,7,20.4,1009.0
2003-07-12,8,20.4,1009.0
2003-07-12,9,20.4,1009.13
2003-07-12,10,20.43,1009.87
2003-07-12,11,20.5,1010.0
2003-07-12,12,20.5,1009.1
2003-07-12,13,20.46,1009.07
2003-07-12,14,20.4,1009.0
2003-07-12,15,20.4,1008.27
2003-07-12,16,20.4,1008.0
2003-07-12,17,20.4,1008.0
2003-07-12,18,20.4,1008.0
2003-07-12,19,20.46,1007.8671428571429
2003-07-12,20,20.48,1007.7342857142858
2003-07-12,21,20.5,1007.6014285714286
2003-07-12,22,20.5,1007.4685714285714
2003-07-12,23,20.65,1007.3357142857143
2003-07-13,0,20.7,1007.2028571428572
2003-07-13,1,20.7,1007.07
2003-07-13,2,20.69,1006.72
2003-07-13,3,20.6,1006.0
2003-07-13,4,20.6,1006.57
2003-07-13,5,20.6,1005.52
2003-07-13,6,20.6,1006.0
2003-07-13,7,20.53,1006.0
2003-07-13,8,20.5,1006.0
2003-07-13,9,20.5,1005.7566666666667
2003-07-13,10,20.5,1005.5133333333333
2003-07-13,11,20.5,1005.27
2003-07-13,12,20.46,1005.0
2003-07-13,13,20.4,1004.23
2003-07-13,14,20.4,1004.0
2003-07-13,15,20.4,1004.0
2003-07-13,16,20.4,1004.0
2003-07-13,17,20.44,1003.94
2003-07-13,18,20.43,1004.0
2003-07-13,19,20.3,1004.05
2003-07-13,20,20.49,1004.8
2003-07-13,21,20.6,1005.1
2003-07-13,22,20.57,1005.22
2003-07-13,23,20.47,1005.63
2003-07-14,0,20.4,1005.0
2003-07-14,1,20.4,1005.0
2003-07-14,2,20.34,1005.0
2003-07-14,3,20.4,1004.8
2003-07-14,4,20.4,1004.9
2003-07-14,5,20.4,1005.0
2003-07-14,6,20.32,1005.0
2003-07-14,7,20.3,1005.13
2003-07-14,8,20.28,1005.97
2003-07-14,9,20.2,1006.0
2003-07-14,10,20.2,1005.98
2003-07-14,11,20.2,1006.0
2003-07-14,12,20.2,1005.9
2003-07-14,13,20.2,1005.17
2003-07-14,14,20.2,1005.0
2003-07-14,15,20.2,1005.0
2003-07-14,16,20.11,1005.42
2003-07-14,17,20.1,1005.1
2003-07-14,18,20.1,1005.2
2003-07-14,19,20.1,1005.98
2003-07-14,20,20.1,1006.0
2003-07-14,21,20.1,1006.73
2003-07-14,22,20.1,1007.0
2003-07-14,23,20.1,1007.0
2003-07-15,0,20.1,1007.0
2003-07-15,1,20.1,1006.78
2003-07-15,2,20.1,1006.56
2003-07-15,3,20.1,1006.07
2003-07-15,4,20.1,1006.13
2003-07-15,5,20.1,1006.44
2003-07-15,6,20.09,1007.0
2003-07-15,7,20,1007.03
2003-07-15,8,20,1007.53
2003-07-15,9,20,1007.8
2003-07-15,10,19.98,1007.97
2003-07-15,11,19.9,1007.32
2003-07-15,12,19.9,1007.0
2003-07-15,13,19.9,1007.0
2003-07-15,14,19.9,1007.04
2003-07-15,15,19.9,1007.31
2003-07-15,16,19.9,1007.38
2003-07-15,17,19.9,1007.03
2003-07-15,18,19.9,1007.49
2003-07-15,19,19.9,1008.0
2003-07-15,20,19.9,1008.0
2003-07-15,21,19.9,1009.0
2003-07-15,22,19.9,1009.0
2003-07-15,23,19.9,1009.0
2003-07-16,0,19.94,1009.1666666666666
2003-07-16,1,19.99,1009.3333333333334
2003-07-16,2,20,1009.5
2003-07-16,3,20.05,1009.6666666666666
2003-07-16,4,20.1,1009.8333333333334
2003-07-16,5,20.1,1010.0
2003-07-16,6,20.1,1009.95
2003-07-16,7,20.1,1010.0
2003-07-16,8,20.1,1010.2
2003-07-16,9,20.1,1010.55
2003-07-16,10,20.1,1011.0
2003-07-16,11,20.1,1011.0
2003-07-16,12,20.1,1011.0
2003-07-16,13,20.17,1010.85
2003-07-16,14,20.2,1010.77
2003-07-16,15,20.15,1010.88
2003-07-16,16,20.1,1011.0
2003-07-16,17,20.1,1011.0
2003-07-16,18,20.1,1011.0
2003-07-16,19,20.15,1011.3233333333334
2003-07-16,20,20.2,1011.6466666666666
2003-07-16,21,20.2,1011.97
2003-07-16,22,20.2,1012.0
2003-07-16,23,20.2,1012.0
2003-07-17,0,20.19,1012.0
2003-07-17,1,20.2,1011.5
2003-07-17,2,20.23,1011.0
2003-07-17,3,20.3,1011.08
2003-07-17,4,20.3,1011.88
2003-07-17,5,20.35,1011.9
2003-07-17,6,20.34,1012.0
2003-07-17,7,20.4,1012.0
2003-07-17,8,20.4,1012.0
2003-07-17,9,20.45,1011.916
2003-07-17,10,20.5,1011.832
2003-07-17,11,20.5,1011.748
2003-07-17,12,20.45,1011.664
2003-07-17,13,20.43,1011.58
2003-07-17,14,20.51,1011.02
2003-07-17,15,20.6,1011.0
2003-07-17,16,20.6,1011.0
2003-07-17,17,20.6,1010.41
2003-07-17,18,20.6,1010.17
2003-07-17,19,20.6,1011.0
2003-07-17,20,20.54,1011.0
2003-07-17,21,20.5,1011.0
2003-07-17,22,20.5,1010.515
2003-07-17,23,20.4,1010.03
2003-07-18,0,20.4,1010.0
2003-07-18,1,20.4,1009.35
2003-07-18,2,20.31,1008.8
2003-07-18,3,20.3,1008.0
2003-07-18,4,20.3,1007.98
2003-07-18,5,20.3,1007.0
2003-07-18,6,20.3,1007.0
2003-07-18,7,20.3,1006.97
2003-07-18,8,20.3,1006.03
2003-07-18,9,20.3,1006.0
2003-07-18,10,20.25,1005.23
2003-07-18,11,20.2,1004.07
2003-07-18,12,20.2,1003.03
2003-07-18,13,20.2,1002.45
2003-07-18,14,20.22,1001.47
2003-07-18,15,20.3,1000.25
2003-07-18,16,20.3,999.5
2003-07-18,17,20.34,998.3
2003-07-18,18,20.3,997.8
2003-07-18,19,20.3,997.12
2003-07-18,20,20.3,997.8
2003-07-18,21,20.3,998.0
2003-07-18,22,20.3,998.15
2003-07-18,23,20.3,998.67
2003-07-19,0,20.3,998.43
2003-07-19,1,20.3,998.9
2003-07-19,2,20.3,998.95
2003-07-19,3,20.38,998.8
2003-07-19,4,20.4,998.85
2003-07-19,5,20.4,999.0
2003-07-19,6,20.4,999.63
2003-07-19,7,20.4,1000.38
2003-07-19,8,20.4,1000.98
2003-07-19,9,20.4,1001.05
2003-07-19,10,20.4,1001.48
2003-07-19,11,20.4,1001.55
2003-07-19,12,20.35,1001.58
2003-07-19,13,20.39,1001.1
2003-07-19,14,20.39,1001.02
2003-07-19,15,20.4,1001.59
2003-07-19,16,20.4,1002.0
2003-07-19,17,20.4,1002.0
2003-07-19,18,20.4,1002.7
2003-07-19,19,20.44,1003.27
2003-07-19,20,20.48,1004.0
2003-07-19,21,20.5,1004.1
2003-07-19,22,20.5,1005.0
2003-07-19,23,20.5,1005.0
2003-07-20,0,20.5,1005.0
2003-07-20,1,20.5,1005.2
2003-07-20,2,20.5,1005.4
2003-07-20,3,20.5,1005.6
2003-07-20,4,20.5,1005.8
2003-07-20,5,20.5,1006.0
2003-07-20,6,20.5,1006.0
2003-07-20,7,20.5,1006.0
2003-07-20,8,20.5,1006.0
2003-07-20,9,20.5,1006.42
2003-07-20,10,20.5,1006.93
2003-07-20,11,20.5,1007.0
2003-07-20,12,20.5,1007.0
2003-07-20,13,20.5,1006.62
2003-07-20,14,20.5,1006.0
2003-07-20,15,20.5,1006.0
2003-07-20,16,20.5,1006.0
2003-07-20,17,20.66,1006.6
2003-07-20,18,20.7,1006.28
2003-07-20,19,20.62,1006.5
2003-07-20,20,20.6,1007.38
2003-07-20,21,20.6,1008.0
2003-07-20,22,20.52,1008.0
2003-07-20,23,20.5,1008.0
2003-07-21,0,20.5,1007.0
2003-07-21,1,20.5,1007.0
2003-07-21,2,20.5,1007.97
2003-07-21,3,20.5,1008.15
2003-07-21,4,20.5,1009.0
2003-07-21,5,20.5,1009.0
2003-07-21,6,20.5,1009.09
2003-07-21,7,20.5,1010.0
2003-07-21,8,20.5,1010.0
2003-07-21,9,20.5,1009.83
2003-07-21,10,20.59,1010.0
2003-07-21,11,20.65,1010.03
2003-07-21,12,20.64,1010.42
2003-07-21,13,20.7,1010.35
2003-07-21,14,20.7,1010.53
2003-07-21,15,20.7,1011.0
2003-07-21,16,20.78,1011.0
2003-07-21,17,20.8,1011.0
2003-07-21,18,20.8,1011.94
2003-07-21,19,20.8,1012.0
2003-07-21,20,20.89,1012.0
2003-07-21,21,20.9,1012.87
2003-07-21,22,20.9,1013.0
2003-07-21,23,20.98,1013.0
2003-07-22,0,21,1013.0
2003-07-22,1,21,1012.66
2003-07-22,2,21.01,1012.78
2003-07-22,3,21,1012.3
2003-07-22,4,21,1012.43
2003-07-22,5,21,1012.68
2003-07-22,6,21,1013.45
2003-07-22,7,20.91,1014.0
2003-07-22,8,20.9,1013.97
2003-07-22,9,20.9,1014.0
2003-07-22,10,20.9,1013.08
2003-07-22,11,20.89,1013.0
2003-07-22,12,20.89,1012.82
2003-07-22,13,20.8,1012.0
2003-07-22,14,20.8,1011.33
2003-07-22,15,20.8,1010.78
2003-07-22,16,20.8,1010.32
2003-07-22,17,20.87,1010.33
2003-07-22,18,20.83,1010.0
2003-07-22,19,20.8,1009.66
2003-07-22,20,20.8,1009.0
2003-07-22,21,20.91,1009.0
2003-07-22,22,20.89,1008.48
2003-07-22,23,20.8,1007.95
2003-07-23,0,20.75,1007.58
2003-07-23,1,20.85,1007.05
2003-07-23,2,20.98,1005.97
2003-07-23,3,21.1,1005.7
2003-07-23,4,20.99,1006.22
2003-07-23,5,20.95,1005.22
2003-07-23,6,20.82,1005.0
2003-07-23,7,20.72,1004.45
2003-07-23,8,20.77,1004.0
2003-07-23,9,20.88,1004.0
2003-07-23,10,21.02,1004.03
2003-07-23,11,21,1004.0
2003-07-23,12,21,1004.0
2003-07-23,13,21.03,1004.0
2003-07-23,14,21.09,1003.72
2003-07-23,15,21,1003.44
2003-07-23,16,21.18,1003.2
2003-07-23,17,21.28,1004.0
2003-07-23,18,21.29,1004.02
2003-07-23,19,21.33,1004.52
2003-07-23,20,21.3,1005.0
2003-07-23,21,21.39,1005.92
2003-07-23,22,21.32,1006.75
2003-07-23,23,21.3,1007.0
2003-07-24,0,21.3,1007.0
2003-07-24,1,21.13,1007.0
2003-07-24,2,21.29,1007.165
2003-07-24,3,21.3,1007.33
2003-07-24,4,21.1,1007.53
2003-07-24,5,21,1007.97
2003-07-24,6,21.04,1008.53
2003-07-24,7,21.33,1009.38
2003-07-24,8,21.26,1009.58
2003-07-24,9,21.24,1010.0
2003-07-24,10,21.25,1010.0
2003-07-24,11,21.2,1010.0
2003-07-24,12,21.2,1009.975
2003-07-24,13,21.2,1009.95
2003-07-24,14,21.2,1010.0
2003-07-24,15,21.28,1010.0
2003-07-24,16,21.3,1010.62
2003-07-24,17,21.46,1010.97
2003-07-24,18,21.44,1011.0
2003-07-24,19,21.32,1011.0
2003-07-24,20,21.4,1011.0
2003-07-24,21,21.4,1012.0
2003-07-24,22,21.4,1012.0
2003-07-24,23,21.4,1011.02
2003-07-25,0,21.4,1011.0
2003-07-25,1,21.36,1010.55
2003-07-25,2,21.3,1010.0
2003-07-25,3,21.3,1010.0
2003-07-25,4,21.3,1010.0
2003-07-25,5,21.23,1010.5
2003-07-25,6,21.2,1011.0
2003-07-25,7,21.2,1011.0
2003-07-25,8,21.14,1011.0
2003-07-25,9,21.1,1011.0
2003-07-25,10,21.1,1012.0
2003-07-25,11,21.1,1012.0
2003-07-25,12,21.02,1011.85
2003-07-25,13,21,1011.77
2003-07-25,14,21,1011.0
2003-07-25,15,21,1011.0
2003-07-25,16,21.02,1011.1
2003-07-25,17,21.1,1011.03
2003-07-25,18,21.2,1011.48
2003-07-25,19,21.2,1012.0
2003-07-25,20,21.2,1012.0
2003-07-25,21,21.25,1012.74
2003-07-25,22,21.37,1013.0
2003-07-25,23,21.36,1012.83
2003-07-26,0,21.4,1013.0
2003-07-26,1,21.4,1012.64
2003-07-26,2,21.4,1012.0
2003-07-26,3,21.4,1012.0
2003-07-26,4,21.4,1012.0
2003-07-26,5,21.37,1011.9
2003-07-26,6,21.3,1012.17
2003-07-26,7,21.24,1012.88
2003-07-26,8,21.2,1012.97
2003-07-26,9,21.19,1012.1
2003-07-26,10,21.2,1012.03
2003-07-26,11,21.2,1012.17
2003-07-26,12,21.2,1012.78
2003-07-26,13,21.2,1012.28
2003-07-26,14,21.25,1011.98
2003-07-26,15,21.3,1011.97
2003-07-26,16,21.2,1011.98
